timestamp,Sensor1,Sensor2,Sensor3,Sensor4,Sensor5
2023-02-03 12:35:29,50304.00,49056.00,51184.00,50912.00,49360.00
2023-02-03 12:35:36,50288.00,48848.00,51136.00,51008.00,49344.00
2023-02-03 12:35:44,50400.00,49152.00,51232.00,50864.00,49424.00
2023-02-03 12:35:51,50336.00,49120.00,51072.00,50944.00,49360.00
2023-02-03 12:35:58,50272.00,49008.00,51184.00,50960.00,49328.00
2023-02-03 12:36:06,50336.00,49488.00,51072.00,51024.00,49472.00
2023-02-03 12:36:13,50272.00,49136.00,51200.00,50880.00,49040.00
2023-02-03 12:36:20,50240.00,49088.00,51200.00,50928.00,49296.00
2023-02-03 12:36:28,50112.00,49168.00,51168.00,50976.00,49248.00
2023-02-03 12:36:35,50320.00,49168.00,51152.00,51088.00,49360.00
2023-02-03 12:36:42,50256.00,49184.00,51120.00,50880.00,49216.00
2023-02-03 12:36:50,50368.00,49168.00,51056.00,50976.00,49376.00
2023-02-03 12:36:58,50336.00,49168.00,50912.00,50992.00,49264.00
2023-02-03 12:37:05,50224.00,49216.00,51296.00,50928.00,49184.00
2023-02-03 12:37:12,50208.00,49168.00,51344.00,50976.00,49568.00
2023-02-03 12:37:20,50208.00,49248.00,51040.00,50976.00,49376.00
2023-02-03 12:37:27,50400.00,49248.00,50928.00,50944.00,49264.00
2023-02-03 12:37:34,50256.00,49232.00,51232.00,50928.00,49536.00
2023-02-03 12:37:42,50304.00,49184.00,51312.00,50960.00,49616.00
2023-02-03 12:37:49,50336.00,49216.00,51280.00,50992.00,49312.00
2023-02-03 12:37:56,50208.00,49408.00,51328.00,50944.00,49504.00
2023-02-03 12:38:04,50352.00,49104.00,51168.00,50912.00,49424.00
2023-02-03 12:38:11,50224.00,49296.00,51056.00,50864.00,49344.00
2023-02-03 12:38:18,50304.00,49296.00,51248.00,50960.00,49424.00
2023-02-03 12:38:26,50320.00,49184.00,51184.00,50960.00,49408.00
2023-02-03 12:38:33,50416.00,49152.00,51152.00,50880.00,49344.00
2023-02-03 12:38:40,50224.00,49600.00,51104.00,50992.00,49296.00
2023-02-03 12:38:48,50304.00,49248.00,51232.00,50816.00,49456.00
2023-02-03 12:38:55,50272.00,49312.00,51184.00,50896.00,49408.00
2023-02-03 12:39:02,50288.00,49088.00,51104.00,50896.00,49408.00
2023-02-03 12:39:09,50144.00,51552.00,51088.00,50912.00,49808.00
2023-02-03 12:39:17,50208.00,49152.00,51232.00,50928.00,49504.00
2023-02-03 12:39:24,50224.00,49104.00,51152.00,50928.00,49472.00
2023-02-03 12:39:31,50240.00,49152.00,51216.00,50976.00,49440.00
2023-02-03 12:39:39,50288.00,49312.00,51104.00,50912.00,49520.00
2023-02-03 12:39:46,50256.00,49248.00,51168.00,50960.00,49568.00
2023-02-03 12:39:53,50320.00,49376.00,51120.00,50720.00,49520.00
2023-02-03 12:40:01,50288.00,49184.00,51136.00,51056.00,48976.00
2023-02-03 12:40:08,50240.00,49264.00,51200.00,50880.00,49408.00
2023-02-03 12:40:15,50240.00,49152.00,51200.00,50944.00,49408.00
2023-02-03 12:40:23,50352.00,49264.00,51056.00,50976.00,49632.00
2023-02-03 12:40:30,50208.00,49184.00,51120.00,50880.00,49584.00
2023-02-03 12:40:37,50192.00,49168.00,51136.00,50992.00,49632.00
2023-02-03 12:40:45,50336.00,49216.00,50976.00,50640.00,49344.00
2023-02-03 12:40:52,50256.00,49152.00,51216.00,50944.00,49328.00
2023-02-03 12:40:59,50272.00,49264.00,51152.00,50880.00,49568.00
2023-02-03 12:41:07,50304.00,49392.00,51072.00,50928.00,49600.00
2023-02-03 12:41:14,50400.00,49280.00,51120.00,50816.00,49536.00
2023-02-03 12:41:21,50272.00,49152.00,51008.00,50752.00,49648.00
2023-02-03 12:41:28,50304.00,49408.00,50912.00,36736.00,49696.00
2023-02-03 12:41:36,35072.00,35168.00,51008.00,36288.00,49648.00
2023-02-03 12:41:43,35104.00,34784.00,50848.00,36048.00,49376.00
2023-02-03 12:41:50,35136.00,34816.00,51040.00,36272.00,49632.00
2023-02-03 12:41:58,34992.00,34496.00,35552.00,35776.00,49616.00
2023-02-03 12:42:05,35056.00,34320.00,35360.00,35376.00,33568.00
2023-02-03 12:42:12,35024.00,33920.00,33840.00,35104.00,29104.00
2023-02-03 12:42:20,34912.00,33984.00,33728.00,34768.00,29616.00
2023-02-03 12:42:27,35024.00,33856.00,33664.00,34800.00,29616.00
2023-02-03 12:42:34,34912.00,33888.00,33712.00,34752.00,29616.00
2023-02-03 12:42:42,32032.00,33824.00,33616.00,34768.00,29648.00
2023-02-03 12:42:49,32176.00,33840.00,33824.00,34736.00,36096.00
2023-02-03 12:42:56,32080.00,33840.00,33696.00,34720.00,31968.00
2023-02-03 12:43:04,32096.00,33936.00,33712.00,31360.00,31808.00
2023-02-03 12:43:11,32112.00,33952.00,33680.00,31856.00,31936.00
2023-02-03 12:43:18,32048.00,33872.00,33680.00,31728.00,31904.00
2023-02-03 12:43:25,32064.00,33920.00,33696.00,31760.00,31872.00
2023-02-03 12:43:33,32000.00,33664.00,33744.00,31776.00,31872.00
2023-02-03 12:43:40,32016.00,33888.00,33712.00,31712.00,31792.00
2023-02-03 12:43:47,32048.00,33936.00,33744.00,31728.00,31792.00
2023-02-03 12:43:55,31968.00,33824.00,33648.00,31728.00,31776.00
2023-02-03 12:44:02,31920.00,33824.00,33648.00,31696.00,31760.00
2023-02-03 12:44:09,32032.00,33920.00,33728.00,31664.00,31840.00
2023-02-03 12:44:17,32032.00,33968.00,33680.00,31728.00,31808.00
2023-02-03 12:44:24,32016.00,33936.00,33680.00,31680.00,31792.00
2023-02-03 12:44:31,32000.00,33936.00,33680.00,31680.00,31744.00
2023-02-03 12:44:39,32032.00,33856.00,33744.00,31712.00,31744.00
2023-02-03 12:44:46,32048.00,33856.00,33632.00,31696.00,31936.00
2023-02-03 12:44:53,32032.00,33808.00,33696.00,31648.00,31776.00
2023-02-03 12:45:01,32000.00,33792.00,33664.00,31632.00,31760.00
2023-02-03 12:45:08,32144.00,34000.00,33712.00,31760.00,31872.00
2023-02-03 12:45:15,32048.00,33920.00,33776.00,31616.00,31680.00
2023-02-03 12:45:23,31984.00,33792.00,33760.00,31680.00,31744.00
2023-02-03 12:45:30,32096.00,33920.00,33568.00,31584.00,31728.00
2023-02-03 12:45:37,32064.00,33952.00,33712.00,31616.00,31728.00
2023-02-03 12:45:44,31968.00,33936.00,33696.00,31552.00,31776.00
2023-02-03 12:45:52,31968.00,33952.00,33696.00,31616.00,31728.00
2023-02-03 12:45:59,32016.00,33968.00,33600.00,31680.00,31728.00
2023-02-03 12:46:06,31968.00,33920.00,33600.00,31552.00,31776.00
2023-02-03 12:46:14,32032.00,33984.00,33664.00,31632.00,31744.00
2023-02-03 12:46:21,32048.00,33728.00,33520.00,31568.00,31808.00
2023-02-03 12:46:28,32064.00,33936.00,33664.00,31568.00,31760.00
2023-02-03 12:46:36,32080.00,33808.00,33696.00,31600.00,31648.00
2023-02-03 12:46:43,32048.00,33984.00,33728.00,31536.00,31728.00
2023-02-03 12:46:50,31952.00,33856.00,33648.00,31632.00,31488.00
2023-02-03 12:46:58,31968.00,33920.00,33744.00,31456.00,46112.00
2023-02-03 12:47:05,50288.00,47312.00,50928.00,50480.00,49264.00
2023-02-03 12:47:12,50064.00,48944.00,50224.00,50112.00,49360.00
2023-02-03 12:47:20,50016.00,50000.00,50448.00,50240.00,49328.00
2023-02-03 12:47:27,50128.00,48752.00,50944.00,50128.00,49392.00
2023-02-03 12:47:34,49968.00,48944.00,50896.00,50368.00,49440.00
2023-02-03 12:47:42,49968.00,48784.00,50880.00,50176.00,49440.00
2023-02-03 12:47:49,50112.00,48720.00,50656.00,50480.00,49344.00
2023-02-03 12:47:56,50080.00,48720.00,50752.00,50352.00,49504.00
2023-02-03 12:48:03,50144.00,48528.00,50640.00,50464.00,50352.00
2023-02-03 12:48:11,50432.00,48720.00,50768.00,50496.00,49440.00
2023-02-03 12:48:18,50016.00,48704.00,50800.00,50480.00,49392.00
2023-02-03 12:48:25,50112.00,48784.00,50816.00,50592.00,49472.00
2023-02-03 12:48:33,50032.00,48816.00,50672.00,50544.00,49456.00
2023-02-03 12:48:40,50176.00,48784.00,50736.00,50608.00,49328.00
2023-02-03 12:48:47,50160.00,48736.00,50720.00,50528.00,49568.00
2023-02-03 12:48:55,50144.00,48848.00,50768.00,50528.00,49520.00
2023-02-03 12:49:02,50176.00,48784.00,50576.00,50640.00,49504.00
2023-02-03 12:49:09,49968.00,48704.00,50720.00,50688.00,49376.00
2023-02-03 12:49:17,50128.00,48880.00,50704.00,50512.00,49504.00
2023-02-03 12:49:24,50144.00,49072.00,50736.00,50736.00,49664.00
2023-02-03 12:49:31,50080.00,48816.00,50784.00,50608.00,49600.00
2023-02-03 12:49:39,50096.00,48832.00,50752.00,50480.00,49472.00
2023-02-03 12:49:46,50112.00,48928.00,50672.00,50496.00,49456.00
2023-02-03 12:49:53,50064.00,48784.00,50624.00,50560.00,49536.00
2023-02-03 12:50:00,50128.00,48816.00,50592.00,50432.00,49408.00
2023-02-03 12:50:08,50112.00,48928.00,51024.00,50576.00,49552.00
2023-02-03 12:50:15,50192.00,48912.00,50976.00,50464.00,49520.00
2023-02-03 12:50:22,50112.00,48816.00,50720.00,50576.00,49536.00
2023-02-03 12:50:30,50128.00,48944.00,50704.00,50592.00,49568.00
2023-02-03 12:50:37,50272.00,49008.00,50704.00,50608.00,49584.00
2023-02-03 12:50:44,50144.00,49040.00,50896.00,50592.00,50544.00
2023-02-03 12:50:52,50128.00,48976.00,50704.00,50608.00,49440.00
2023-02-03 12:50:59,50112.00,49024.00,50864.00,50512.00,49600.00
2023-02-03 12:51:06,50176.00,49008.00,50752.00,50416.00,49504.00
2023-02-03 12:51:14,50128.00,49008.00,50624.00,50592.00,49504.00
2023-02-03 12:51:21,50000.00,49088.00,50752.00,50512.00,49520.00
2023-02-03 12:51:28,50224.00,49072.00,50848.00,50592.00,49600.00
2023-02-03 12:51:36,49984.00,49024.00,50656.00,50576.00,49568.00
2023-02-03 12:51:43,50128.00,48960.00,51024.00,50320.00,49600.00
2023-02-03 12:51:50,50144.00,48912.00,50864.00,50640.00,49504.00
2023-02-03 12:51:58,50272.00,49200.00,50800.00,50688.00,49632.00
2023-02-03 12:52:05,49984.00,48992.00,50752.00,50496.00,49568.00
2023-02-03 12:52:12,50160.00,49104.00,50672.00,50496.00,49552.00
2023-02-03 12:52:19,50112.00,49136.00,50784.00,50544.00,49664.00
2023-02-03 12:52:27,50096.00,49120.00,50752.00,50624.00,49552.00
2023-02-03 12:52:34,49984.00,49104.00,50784.00,50624.00,49632.00
2023-02-03 12:52:41,50160.00,48992.00,50880.00,50672.00,49536.00
2023-02-03 12:52:49,50096.00,49120.00,50704.00,50384.00,49504.00
2023-02-03 12:52:56,50240.00,49104.00,50752.00,50560.00,49584.00
2023-02-03 12:53:03,50112.00,49024.00,50784.00,50592.00,49504.00
2023-02-03 12:59:33,30592.00,30288.00,31152.00,32784.00,27808.00
2023-02-03 12:59:40,30688.00,30288.00,31184.00,32704.00,27808.00
2023-02-03 12:59:47,30736.00,30304.00,31248.00,32784.00,27824.00
2023-02-03 12:59:55,30768.00,30336.00,31184.00,32752.00,27808.00
2023-02-03 13:00:02,30752.00,30336.00,31152.00,32768.00,27744.00
2023-02-03 13:00:09,30768.00,30320.00,31184.00,32720.00,27840.00
2023-02-03 13:00:16,30752.00,30592.00,31168.00,32768.00,27872.00
2023-02-03 13:00:24,30736.00,30544.00,31248.00,32768.00,27872.00
2023-02-03 13:00:31,30816.00,30432.00,31232.00,32768.00,27824.00
2023-02-03 13:00:38,30800.00,30560.00,31248.00,32736.00,27792.00
2023-02-03 13:00:46,30784.00,30688.00,31136.00,32688.00,27776.00
2023-02-03 13:00:53,30816.00,30416.00,31152.00,32896.00,27808.00
2023-02-03 13:01:00,30736.00,30592.00,31264.00,32720.00,27856.00
2023-02-03 13:01:08,30800.00,30448.00,31152.00,32720.00,27840.00
2023-02-03 13:01:15,30784.00,30720.00,31200.00,32768.00,27808.00
2023-02-03 13:01:22,30704.00,30480.00,31168.00,32752.00,27968.00
2023-02-03 13:01:30,30768.00,30640.00,31200.00,32704.00,27760.00
2023-02-03 13:01:37,30816.00,30688.00,31264.00,32768.00,27664.00
2023-02-03 13:01:44,30736.00,30608.00,31216.00,32672.00,27680.00
2023-02-03 13:01:52,30912.00,30912.00,31168.00,32704.00,27744.00
2023-02-03 13:01:59,30656.00,30640.00,31008.00,32704.00,27712.00
2023-02-03 13:02:06,30816.00,30896.00,31088.00,32768.00,27808.00
2023-02-03 13:02:14,30800.00,30688.00,31280.00,32720.00,27776.00
2023-02-03 13:02:21,30752.00,30672.00,31248.00,32752.00,27808.00
2023-02-03 13:02:28,30800.00,30656.00,31328.00,32736.00,27760.00
2023-02-03 13:02:35,30768.00,30656.00,31136.00,32688.00,27808.00
2023-02-03 13:02:43,30768.00,30416.00,31360.00,32544.00,27888.00
2023-02-03 13:02:50,30752.00,30544.00,31216.00,32704.00,27792.00
2023-02-03 13:02:57,30816.00,30448.00,31168.00,32704.00,27840.00
2023-02-03 13:03:05,30736.00,30512.00,31184.00,32672.00,27792.00
2023-02-03 13:03:12,30784.00,30544.00,31200.00,32624.00,27840.00
2023-02-03 13:03:19,30800.00,29856.00,31120.00,32736.00,27744.00
2023-02-03 13:03:27,47056.00,43312.00,48160.00,34672.00,46736.00
2023-02-03 13:03:34,47312.00,46288.00,50064.00,49008.00,47072.00
2023-02-03 13:03:41,47232.00,46480.00,49920.00,46688.00,47136.00
2023-02-03 13:03:49,47200.00,46544.00,49904.00,49072.00,47056.00
2023-02-03 13:03:56,47200.00,46496.00,50032.00,49072.00,47168.00
2023-02-03 13:04:03,47264.00,46528.00,49792.00,48960.00,47120.00
2023-02-03 13:04:11,47296.00,46560.00,49952.00,49056.00,47104.00
2023-02-03 13:04:18,47408.00,46656.00,49984.00,49056.00,47264.00
2023-02-03 13:04:25,47280.00,46640.00,49904.00,49088.00,47152.00
2023-02-03 13:04:32,47344.00,46624.00,49952.00,49088.00,47200.00
2023-02-03 13:04:40,47232.00,46640.00,49952.00,48912.00,47184.00
2023-02-03 13:04:47,47264.00,47232.00,50000.00,49072.00,47184.00
2023-02-03 13:04:54,47360.00,46736.00,50064.00,49312.00,47024.00
2023-02-03 13:05:02,47152.00,46608.00,50208.00,49264.00,46944.00
2023-02-03 13:05:09,47184.00,46832.00,50144.00,49248.00,47056.00
2023-02-03 13:05:16,47264.00,46896.00,50208.00,49376.00,47024.00
2023-02-03 13:05:24,47280.00,46848.00,50240.00,49280.00,47040.00
2023-02-03 13:05:31,47296.00,46816.00,50192.00,49344.00,47040.00
2023-02-03 13:05:38,47248.00,46864.00,50192.00,49232.00,47072.00
2023-02-03 13:05:46,47280.00,46928.00,50128.00,49344.00,47104.00
2023-02-03 13:05:53,47216.00,47008.00,50160.00,49344.00,47120.00
2023-02-03 13:06:00,47312.00,46944.00,50192.00,49360.00,47104.00
2023-02-03 13:06:08,47312.00,47056.00,50192.00,49360.00,47088.00
2023-02-03 13:06:15,47360.00,46928.00,50256.00,49312.00,47056.00
2023-02-03 13:06:22,47328.00,46976.00,50208.00,49376.00,47120.00
2023-02-03 13:06:30,47296.00,46960.00,50256.00,49360.00,47216.00
2023-02-03 13:06:37,47344.00,46944.00,50240.00,49280.00,47120.00
2023-02-03 13:06:44,47376.00,46944.00,50160.00,49328.00,47072.00
2023-02-03 13:06:51,47296.00,47024.00,50272.00,49264.00,47232.00
2023-02-03 13:06:59,47376.00,47024.00,50288.00,49392.00,47264.00
2023-02-03 13:07:06,47328.00,47024.00,50272.00,49376.00,47216.00
2023-02-03 13:07:13,47280.00,47072.00,50288.00,49376.00,47184.00
2023-02-03 13:07:21,47456.00,46992.00,50304.00,49504.00,47168.00
2023-02-03 13:07:28,47344.00,47072.00,50192.00,49248.00,47184.00
2023-02-03 13:07:35,47360.00,47168.00,50240.00,49456.00,47248.00
2023-02-03 13:07:43,47360.00,47152.00,50208.00,49408.00,47488.00
2023-02-03 13:07:50,47440.00,47088.00,50272.00,49424.00,47504.00
2023-02-03 13:07:57,47376.00,46928.00,50208.00,49648.00,47184.00
2023-02-03 13:08:05,47376.00,47056.00,50256.00,49344.00,47248.00
2023-02-03 13:08:12,47456.00,47296.00,50336.00,49488.00,47328.00
2023-02-03 13:08:19,47440.00,47184.00,50288.00,49440.00,47280.00
2023-02-03 13:08:27,47376.00,47088.00,50272.00,49408.00,47344.00
2023-02-03 13:08:34,47456.00,47184.00,50224.00,49376.00,47312.00
2023-02-03 13:08:41,47456.00,47216.00,50256.00,49424.00,47296.00
2023-02-03 13:08:49,47488.00,47104.00,50320.00,49424.00,47296.00
2023-02-03 13:08:56,47456.00,47152.00,50240.00,49472.00,47232.00
2023-02-03 13:09:03,47488.00,47152.00,50224.00,49424.00,47296.00
2023-02-03 13:09:10,47504.00,47248.00,50320.00,49424.00,47328.00
2023-02-03 13:09:18,47280.00,47248.00,50480.00,49408.00,47296.00
2023-02-03 13:09:25,47456.00,47248.00,50112.00,49472.00,47344.00
2023-02-03 13:09:32,47392.00,47232.00,50320.00,49552.00,47376.00
2023-02-03 13:09:40,47488.00,47264.00,50288.00,49520.00,47424.00
2023-02-03 13:09:47,47424.00,47344.00,50352.00,49552.00,47408.00
2023-02-03 13:09:54,47536.00,47312.00,50336.00,49456.00,47344.00
2023-02-03 13:10:02,47584.00,47392.00,50272.00,49472.00,47360.00
2023-02-03 13:10:09,47536.00,47424.00,50304.00,49456.00,47376.00
2023-02-03 13:10:16,47584.00,47360.00,50400.00,49472.00,47360.00
2023-02-03 13:10:24,47584.00,47440.00,50384.00,49600.00,47408.00
2023-02-03 13:10:31,47632.00,47392.00,50384.00,49552.00,47616.00
2023-02-03 13:10:38,47616.00,47360.00,50400.00,49536.00,47408.00
2023-02-03 13:10:46,47568.00,47488.00,50384.00,49536.00,47392.00
2023-02-03 13:10:53,47680.00,47488.00,50384.00,49760.00,47840.00
2023-02-03 13:11:00,47616.00,47648.00,50272.00,49616.00,47456.00
2023-02-03 13:11:08,48016.00,48048.00,50400.00,50016.00,49488.00
2023-02-03 13:11:15,47872.00,48080.00,36784.00,28352.00,48720.00
2023-02-03 13:11:22,48432.00,26064.00,27904.00,27696.00,48864.00
2023-02-03 13:11:29,27264.00,25152.00,27664.00,27408.00,48656.00
2023-02-03 13:11:37,27152.00,25024.00,27632.00,27200.00,27824.00
2023-02-03 13:11:44,27168.00,25088.00,27536.00,27232.00,27728.00
2023-02-03 13:11:51,27152.00,25104.00,27696.00,27280.00,27632.00
2023-02-03 13:11:59,27104.00,25168.00,27456.00,27232.00,27584.00
2023-02-03 13:12:06,27120.00,25168.00,27472.00,27392.00,27616.00
2023-02-03 13:12:13,27216.00,25280.00,27488.00,27312.00,27536.00
2023-02-03 13:12:21,27120.00,25456.00,27520.00,27344.00,27536.00
2023-02-03 13:12:28,27136.00,25456.00,27472.00,27136.00,27456.00
2023-02-03 13:12:35,27024.00,25424.00,27424.00,27184.00,27472.00
2023-02-03 13:12:43,27040.00,25568.00,27456.00,27184.00,27504.00
2023-02-03 13:12:50,27056.00,25648.00,27392.00,27184.00,27424.00
2023-02-03 13:12:57,27104.00,25664.00,27264.00,27072.00,27392.00
2023-02-03 13:13:05,26992.00,25456.00,27408.00,27184.00,27392.00
2023-02-03 13:13:12,26960.00,25488.00,27376.00,27040.00,27408.00
2023-02-03 13:13:19,27040.00,25632.00,27312.00,27040.00,27504.00
2023-02-03 13:13:27,27008.00,25344.00,27376.00,27168.00,27520.00
2023-02-03 13:13:34,26992.00,25680.00,27408.00,27152.00,27376.00
2023-02-03 13:13:41,26992.00,25712.00,27376.00,27216.00,27408.00
2023-02-03 13:13:48,26992.00,25760.00,27376.00,27184.00,27360.00
2023-02-03 13:13:56,26976.00,25472.00,27296.00,27200.00,27584.00
2023-02-03 13:14:03,27008.00,25712.00,27392.00,27296.00,27328.00
2023-02-03 13:14:10,26992.00,25680.00,27392.00,27152.00,27392.00
2023-02-03 13:14:18,26992.00,25808.00,27296.00,27152.00,27296.00
2023-02-03 13:14:25,26912.00,25824.00,27328.00,27120.00,27296.00
2023-02-03 13:14:32,26960.00,25712.00,27360.00,27200.00,27328.00
2023-02-03 13:14:40,26992.00,25728.00,27360.00,27152.00,27424.00
2023-02-03 13:14:47,26912.00,25760.00,27376.00,27152.00,27360.00
2023-02-03 13:14:54,26944.00,25696.00,27360.00,27168.00,27328.00
2023-02-03 13:15:02,26944.00,25696.00,27360.00,27168.00,27328.00
2023-02-03 13:15:09,26944.00,25824.00,27408.00,27152.00,27392.00
2023-02-03 13:15:16,26944.00,25936.00,27360.00,27136.00,27344.00
2023-02-03 13:15:24,26944.00,25888.00,27424.00,27088.00,27296.00
2023-02-03 13:15:31,26912.00,25920.00,27408.00,27040.00,27408.00
2023-02-03 13:15:38,26896.00,25776.00,27376.00,27184.00,27280.00
2023-02-03 13:15:46,26928.00,25728.00,27328.00,27168.00,27248.00
2023-02-03 13:15:53,26832.00,25744.00,27280.00,27168.00,27264.00
2023-02-03 13:16:00,43728.00,26352.00,27472.00,27136.00,27424.00
2023-02-03 13:16:07,46144.00,27712.00,27776.00,45216.00,40752.00
2023-02-03 13:16:15,46784.00,27600.00,44176.00,45376.00,44400.00
2023-02-03 13:16:22,47104.00,45552.00,49488.00,46336.00,44400.00
2023-02-03 13:16:29,47984.00,45936.00,49424.00,45984.00,44768.00
2023-02-03 13:16:37,48320.00,46096.00,49488.00,45920.00,44976.00
2023-02-03 13:16:44,48640.00,46352.00,49776.00,46016.00,45408.00
2023-02-03 13:16:51,48752.00,46512.00,49920.00,46160.00,45664.00
2023-02-03 13:16:59,48816.00,46624.00,50096.00,46368.00,45824.00
2023-02-03 13:17:06,48816.00,46720.00,50224.00,46256.00,46016.00
2023-02-03 13:17:13,48736.00,46832.00,50112.00,46496.00,46208.00
2023-02-03 13:17:21,48832.00,46896.00,50144.00,46544.00,46368.00
2023-02-03 13:17:28,48800.00,46912.00,50112.00,46416.00,46672.00
2023-02-03 13:17:35,48816.00,47024.00,50272.00,46672.00,46688.00
2023-02-03 13:17:43,48800.00,47104.00,50192.00,46672.00,46752.00
2023-02-03 13:17:50,48768.00,47152.00,50208.00,46752.00,46800.00
2023-02-03 13:17:57,48848.00,47280.00,50256.00,46848.00,46928.00
2023-02-03 13:18:04,48864.00,47360.00,50240.00,46944.00,47104.00
2023-02-03 13:18:12,48736.00,47232.00,50336.00,46960.00,47232.00
2023-02-03 13:18:19,48784.00,47216.00,50288.00,47072.00,47200.00
2023-02-03 13:18:26,48896.00,47408.00,50320.00,47184.00,47312.00
2023-02-03 13:18:34,48864.00,47424.00,50272.00,46080.00,47312.00
2023-02-03 13:18:41,48960.00,47392.00,49984.00,47216.00,47424.00
2023-02-03 13:18:48,48896.00,47408.00,50272.00,47280.00,47472.00
2023-02-03 13:18:56,48864.00,47520.00,50304.00,47440.00,47504.00
2023-02-03 13:19:03,48912.00,47488.00,50144.00,47456.00,47536.00
2023-02-03 13:19:10,48864.00,47568.00,50272.00,47504.00,47680.00
2023-02-03 13:19:18,48944.00,47488.00,50304.00,47536.00,47696.00
2023-02-03 13:19:25,48896.00,47472.00,50448.00,47632.00,47664.00
2023-02-03 13:19:32,48816.00,47696.00,50336.00,47696.00,47792.00
2023-02-03 13:19:40,48848.00,47648.00,50384.00,47776.00,47952.00
2023-02-03 13:19:47,48912.00,47776.00,50432.00,48016.00,47952.00
2023-02-03 13:19:54,48912.00,47792.00,50512.00,48048.00,48176.00
2023-02-03 13:20:02,49088.00,47824.00,50368.00,48128.00,48256.00
2023-02-03 13:20:09,48944.00,47808.00,50336.00,48080.00,47856.00
2023-02-03 13:20:16,49216.00,47824.00,50704.00,48384.00,48080.00
2023-02-03 13:20:23,49184.00,48032.00,50864.00,48432.00,48128.00
2023-02-03 13:20:31,49040.00,47920.00,50784.00,48608.00,49424.00
2023-02-03 13:20:38,24048.00,48208.00,50928.00,24592.00,49728.00
2023-02-03 13:20:45,23808.00,22800.00,50688.00,24320.00,49712.00
2023-02-03 13:20:53,23824.00,22672.00,50912.00,24192.00,23600.00
2023-02-03 13:21:00,23728.00,22960.00,24560.00,24096.00,23456.00
2023-02-03 13:21:07,23616.00,23360.00,24448.00,24064.00,23408.00
2023-02-03 13:21:15,23536.00,23488.00,24528.00,24128.00,23456.00
2023-02-03 13:21:22,23488.00,23488.00,24400.00,24016.00,23472.00
2023-02-03 13:21:29,23104.00,23888.00,24416.00,24032.00,23440.00
2023-02-03 13:21:37,22800.00,23728.00,24368.00,24048.00,23424.00
2023-02-03 13:21:44,22912.00,23920.00,24368.00,24096.00,23424.00
2023-02-03 13:21:51,22832.00,23744.00,24368.00,24032.00,23440.00
2023-02-03 13:21:59,22864.00,23904.00,24352.00,24080.00,23472.00
2023-02-03 13:22:06,22480.00,23968.00,24272.00,24048.00,23328.00
2023-02-03 13:22:13,22368.00,23856.00,24320.00,24096.00,23440.00
2023-02-03 13:22:21,22240.00,23744.00,24256.00,24064.00,23392.00
2023-02-03 13:22:28,22096.00,23744.00,24304.00,24048.00,23440.00
2023-02-03 13:22:35,22288.00,23776.00,24336.00,24048.00,23408.00
2023-02-03 13:22:42,22256.00,23856.00,24256.00,24112.00,23360.00
2023-02-03 13:22:50,22144.00,23808.00,24272.00,24064.00,23360.00
2023-02-03 13:22:57,22144.00,23776.00,24272.00,23968.00,23392.00
2023-02-03 13:23:04,22160.00,23760.00,24240.00,24048.00,23408.00
2023-02-03 13:23:12,21936.00,23808.00,24320.00,24016.00,23488.00
2023-02-03 13:23:19,21952.00,23728.00,24304.00,24064.00,23424.00
2023-02-03 13:23:26,22032.00,23616.00,24224.00,24064.00,23344.00
2023-02-03 13:23:34,22032.00,23744.00,24240.00,24032.00,23392.00
2023-02-03 13:23:41,21648.00,23664.00,24224.00,24080.00,23488.00
2023-02-03 13:23:48,21888.00,23616.00,24176.00,24048.00,23392.00
2023-02-03 13:23:56,21888.00,23616.00,24208.00,24000.00,23440.00
2023-02-03 13:24:03,21888.00,23552.00,24224.00,23968.00,23376.00
2023-02-03 13:24:10,21984.00,23776.00,24256.00,24016.00,23408.00
2023-02-03 13:24:18,21920.00,23696.00,24240.00,24032.00,23648.00
2023-02-03 13:24:25,27888.00,29328.00,30656.00,26240.00,28784.00
2023-02-03 13:24:32,27408.00,29120.00,32272.00,30944.00,28768.00
2023-02-03 13:24:40,27680.00,29488.00,32144.00,32624.00,28928.00
2023-02-03 13:24:47,27888.00,30144.00,31808.00,34336.00,29088.00
2023-02-03 13:24:54,28224.00,44992.00,51152.00,36640.00,29408.00
2023-02-03 13:25:01,28256.00,45200.00,50928.00,50144.00,40224.00
2023-02-03 13:25:09,40864.00,45072.00,50752.00,50112.00,40144.00
2023-02-03 13:25:16,40928.00,45248.00,50816.00,50016.00,40272.00
2023-02-03 13:25:23,41088.00,45280.00,50800.00,50208.00,40176.00
2023-02-03 13:25:31,41248.00,45312.00,50800.00,50240.00,40384.00
2023-02-03 13:25:38,41136.00,45264.00,50832.00,50176.00,40224.00
2023-02-03 13:25:45,41104.00,45344.00,50864.00,50400.00,40320.00
2023-02-03 13:25:53,41280.00,45344.00,50784.00,50272.00,40240.00
2023-02-03 13:26:00,41456.00,45344.00,50688.00,50416.00,40320.00
2023-02-03 13:26:07,41328.00,45328.00,50768.00,50256.00,40304.00
2023-02-03 13:26:15,41504.00,45328.00,50784.00,50416.00,40320.00
2023-02-03 13:26:22,41440.00,45280.00,50752.00,50480.00,40288.00
2023-02-03 13:26:29,41552.00,45392.00,50752.00,50416.00,40320.00
